repo_name,last_commit_sha,pull_number,count_review_requests,count_all_reviews,count_all_review_comments,count_all_comments,count_changed_files,count_total_changed_lines
jenkinsci/warnings-ng-plugin,35635afafc5da3406eb8bf8786d6507487703de8,987,0,0,0,1,1,2
jenkinsci/warnings-ng-plugin,35635afafc5da3406eb8bf8786d6507487703de8,986,0,1,0,5,7,168
jenkinsci/warnings-ng-plugin,35635afafc5da3406eb8bf8786d6507487703de8,984,0,0,0,1,1,2
jenkinsci/warnings-ng-plugin,35635afafc5da3406eb8bf8786d6507487703de8,983,0,0,0,1,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,459,1,1,0,0,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,457,0,1,0,0,2,8
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,454,1,2,0,1,3,28
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,451,1,1,0,0,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,444,0,1,0,0,1,4
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,441,2,2,0,1,3,35
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,440,0,2,1,1,1,6
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,439,0,8,7,0,6,34
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,432,1,1,0,0,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,424,0,2,0,4,4,19
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,421,1,2,1,0,1,8
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,419,0,2,1,3,2,6
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,417,0,1,0,1,1,10
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,416,0,1,1,0,1,11
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,415,3,1,0,2,2,12
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,413,0,1,0,0,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,412,0,2,1,0,1,3
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,411,1,23,15,14,3,263
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,405,0,1,0,2,1,2
jenkinsci/workflow-cps-plugin,6baeedc13805d902ff778f8d6ff518730fca6cf9,404,0,1,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,257,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,256,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,255,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,254,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,252,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,251,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,249,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,248,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,247,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,245,0,0,0,0,3,19
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,243,0,0,0,0,13,521
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,238,0,0,0,0,8,170
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,234,0,0,0,0,3,47
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,233,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,231,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,229,0,0,0,1,9,235
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,228,0,0,0,2,4,36
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,226,0,0,0,0,1,2
jensgerdes/sonar-pmd,7375452903e4845f9ca3b54b81186538988056c4,225,0,0,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3556,0,0,0,0,2,315
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3555,0,1,0,1,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3546,0,1,0,0,5,106
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3545,0,1,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3542,0,1,0,0,2,15
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3540,0,2,0,4,3,167
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3538,0,1,0,0,1,4
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3534,0,1,0,0,1,4
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3532,0,1,0,1,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3528,0,2,0,2,3,25
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3527,0,1,0,0,1,4
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3523,0,0,0,0,4,24
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3514,0,1,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3512,0,2,1,0,1,20
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3511,0,2,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3510,0,1,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3508,0,1,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3504,0,0,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3503,0,0,0,0,1,2
jeremylong/dependencycheck,547e7a1c1e450e1c69d844b747f3f47a1ad35126,3501,0,0,0,1,1,2
jetbrains/intellij-plugins,c39393c7ab4197e77362985d5c22dc607081fee8,789,0,0,0,0,1,1
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,515,0,0,0,1,1,7
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,514,0,0,0,1,1,5
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,513,0,0,0,0,1,105
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,511,0,1,19,0,4,265
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,468,0,0,0,0,1,2
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,467,0,0,0,0,5,51
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,466,0,0,0,0,1,3
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,464,0,0,0,0,1,4
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,463,0,0,0,0,21,84
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,453,0,0,0,0,1,2
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,417,0,0,0,0,1,7
jetbrains/intellij-sdk-docs,f3ad69b543b32e7e34debbef895c18dd48d791e8,416,0,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,926,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,924,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,921,1,0,0,0,1,8
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,920,1,0,0,1,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,919,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,918,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,917,1,0,0,0,3,24
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,916,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,915,1,0,0,0,3,16
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,914,1,0,0,0,3,22
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,913,0,1,0,1,9,65
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,912,0,0,0,0,4,88
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,909,1,0,0,0,1,4
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,908,1,0,0,0,1,4
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,907,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,906,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,905,2,0,0,0,3,624
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,904,1,0,0,0,1,2
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,903,2,0,0,0,182,6260
jflex-de/jflex,37f20fcf736baaff27543444f653d4a57e068c6c,902,1,0,0,0,3,56
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,541,1,1,0,0,1,8
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,540,0,1,0,0,2,9
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,539,1,0,0,0,1,24
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,538,0,1,0,0,1,6
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,537,1,1,0,0,11,115
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,536,0,3,3,0,2,59
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,535,0,1,0,0,1,58
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,532,0,1,3,0,6,59
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,531,0,1,1,0,3,57
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,530,0,1,0,0,3,33
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,529,0,2,0,0,5,50
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,528,0,4,6,0,10,442
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,527,0,2,1,0,1,8
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,526,0,1,2,0,2,32
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,525,0,1,1,0,1,6
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,523,0,0,0,0,1,3
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,521,0,1,0,0,2,24
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,520,0,1,4,0,42,2560
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,519,0,1,0,0,2,25
jfrog/build-info,d4ae15a351bae4824f63c82fe3d56632c79631da,516,0,1,0,0,3,6
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,492,0,0,0,5,4,47
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,485,0,1,0,0,3,25
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,483,0,0,0,0,1,25
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,481,0,0,0,0,1,6
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,480,0,0,0,0,1,9
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,479,0,0,0,0,14,6829
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,478,0,0,0,0,21,704
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,477,0,0,0,0,3,111
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,476,0,2,1,0,11,136
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,474,0,0,0,0,1,4
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,472,0,0,0,3,1,4
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,471,0,0,0,0,1,6
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,470,1,3,4,0,5,184
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,467,0,0,0,0,1,6
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,466,0,0,0,0,1,25
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,464,0,0,0,0,1,12
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,460,0,0,0,3,13,571
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,458,0,0,0,0,5,83
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,457,0,0,0,0,3,37
jhipster/prettier-java,a9fe7da3d13d0c8a4b74dc6623f3b388fc2aade4,456,0,0,0,3,3,25
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1592,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1591,0,0,0,1,1,4
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1590,0,0,0,1,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1588,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1587,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1586,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1585,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1584,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1583,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1582,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1581,0,0,0,4,1,6
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1575,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1573,0,0,0,0,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1572,0,0,0,1,1,2
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1571,0,0,0,0,1,4
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1570,0,0,0,1,1,7
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1552,0,0,0,1,2,20
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1536,0,0,0,1,3,30
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1517,0,0,0,2,3,93
jhy/jsoup,46b0b9569a76b65f31e75fa94d38f6766709c52a,1503,0,0,0,1,1,2
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,767,0,1,0,1,1,27
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,765,0,1,0,1,1,2
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,763,0,2,0,1,13,91
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,762,0,1,0,1,3,29
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,761,0,1,0,1,3,14
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,760,0,1,0,1,1,9
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,758,0,1,0,3,1,4
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,757,0,1,0,1,1,75
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,755,0,1,0,1,1,2
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,754,0,1,0,1,8,174
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,753,0,4,2,6,19,1163
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,752,0,1,0,1,2,7
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,751,0,3,2,1,4,47
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,750,0,1,0,1,5,32
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,749,0,1,0,3,9,98
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,748,0,5,6,1,21,921
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,747,0,1,0,9,4,29
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,745,0,1,0,1,1,2
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,744,0,1,0,3,3,13
jitsi/jicofo,010cfcc35bb8210a2fd4e86c6c0ebfca37700064,743,0,1,0,1,1,5
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,373,0,1,0,1,29,345
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,372,0,1,0,1,1,17
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,371,0,1,0,1,2,27
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,367,0,2,0,1,1,23
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,364,0,1,0,1,1,27
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,363,0,1,0,1,1,2
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,362,0,1,0,1,2,5
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,361,0,1,0,1,1,2
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,360,0,4,3,1,2,42
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,359,0,1,0,1,4,71
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,358,0,1,0,1,1,64
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,356,0,2,0,1,4,96
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,355,0,1,0,1,1,28
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,354,0,1,0,1,1,2
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,353,0,1,0,1,1,2
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,352,0,1,0,1,8,832
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,350,0,2,0,1,1,5
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,349,0,1,0,6,2,153
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,348,0,7,6,2,2,121
jitsi/jigasi,cfc7da44478a9991445ae84a42faf8f4a64dc017,347,1,1,0,1,5,84
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,731,0,1,0,4,6,37
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,730,0,1,0,0,1,14
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,728,0,1,0,0,5,125
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,719,0,1,0,0,1,1228
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,715,0,1,0,0,1,34
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,704,0,0,0,0,2,74
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,699,0,1,0,0,2,81
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,696,0,1,0,0,4,769
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,691,0,1,0,0,1,2
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,687,0,1,0,2,2,22
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,670,0,0,0,1,1,2
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,659,0,1,0,10,1,2
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,655,0,1,0,1,9,64
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,650,0,1,0,0,1,42
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,646,0,3,2,0,4,472
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,638,0,0,0,1,1,1
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,636,0,3,2,1,7,1240
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,629,0,1,0,4,10,30
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,626,0,0,0,0,1,238
jitsi/jitsi,c81e58f1a9c63b60f6ebbccfca113906472b186b,624,0,2,0,0,1,50
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,398,0,4,1,2,13,1350
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,397,0,1,0,1,3,95
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,395,0,1,0,0,14,51
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,394,0,1,0,0,1,2
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,393,0,1,0,0,1,7
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,392,0,2,0,0,2,3
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,390,0,1,0,0,2,4
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,389,0,2,4,0,27,818
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,388,0,1,0,0,1,6
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,385,0,1,0,0,1,92
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,383,0,1,0,1,1,27
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,382,0,1,0,0,1,6
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,381,0,1,0,5,2,120
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,380,0,1,0,1,1,5
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,379,0,1,0,0,1,16
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,378,0,1,0,0,3,78
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,377,0,1,0,0,2,18
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,375,0,1,0,0,2,38
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,374,0,2,1,0,5,167
jitsi/jitsi-meet-torture,68d7ad8995bd31dea7ad0bf5dd39d7c3e1decd91,373,0,1,0,4,2,644
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,548,0,5,5,0,4,77
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,547,0,1,0,0,2,12
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,544,0,2,1,4,2,48
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,543,0,1,0,0,1,6
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,542,0,3,2,0,2,60
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,541,0,1,0,0,1,105
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,540,0,1,0,0,1,18
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,539,0,4,3,0,863,16733
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,537,0,1,0,2,1,2
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,536,0,1,0,4,1,29
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,534,0,1,0,0,1,2
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,533,0,1,0,0,10,0
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,531,0,1,0,0,1,9
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,530,0,1,0,0,1,7
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,529,0,4,3,0,1,20
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,528,1,1,0,5,38,5139
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,525,1,1,0,0,3,173
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,521,0,1,0,0,9,2067
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,517,0,2,0,0,2,23
jitsi/libjitsi,cdf3e894c2e33840f8756a5c3a07f6279ef10490,516,0,1,0,0,19,51
jknack/handlebars.java,ef79693a7d49ccfe28da7da12355db331a0cb317,855,0,1,0,7,7,42
jknack/handlebars.java,ef79693a7d49ccfe28da7da12355db331a0cb317,852,0,0,0,1,1,2
